date,matchup,game_id,result,p1_name,p1_pts,p1_reb,p1_ast,p2_name,p2_pts,p2_reb,p2_ast,p3_name,p3_pts,p3_reb,p3_ast,p4_name,p4_pts,p4_reb,p4_ast,p5_name,p5_pts,p5_reb,p5_ast,p6_name,p6_pts,p6_reb,p6_ast,op1_name,op1_pts,op1_reb,op1_ast,op2_name,op2_pts,op2_reb,op2_ast,op3_name,op3_pts,op3_reb,op3_ast,op4_name,op4_pts,op4_reb,op4_ast,op5_name,op5_pts,op5_reb,op5_ast,op6_name,op6_pts,op6_reb,op6_ast
2013-04-14,LAL vs. SAS,21201201,W,Metta World Peace,8.0,2.0,2.0,Pau Gasol,7.0,16.0,2.0,Dwight Howard,26.0,17.0,0.0,Jodie Meeks,8.0,4.0,4.0,Steve Blake,23.0,5.0,4.0,Antawn Jamison,15.0,6.0,1.0,Kawhi Leonard,8.0,7.0,4.0,Tim Duncan,23.0,10.0,4.0,Tiago Splitter,11.0,10.0,0.0,Danny Green,16.0,3.0,2.0,Tony Parker,4.0,4.0,8.0,DeJuan Blair,0.0,4.0,0.0
2013-04-12,LAL vs. GSW,21201189,W,Earl Clark,6.0,0.0,0.0,Pau Gasol,26.0,11.0,10.0,Dwight Howard,28.0,7.0,1.0,Kobe Bryant,34.0,5.0,4.0,Steve Blake,14.0,3.0,5.0,Antawn Jamison,0.0,2.0,0.0,Harrison Barnes,4.0,6.0,0.0,David Lee,19.0,8.0,2.0,Festus Ezeli,4.0,7.0,0.0,Klay Thompson,25.0,2.0,7.0,Stephen Curry,47.0,6.0,9.0,Andris Biedrins,0.0,2.0,1.0
2013-04-10,LAL @ POR,21201171,W,Earl Clark,3.0,1.0,0.0,Pau Gasol,23.0,7.0,9.0,Dwight Howard,20.0,10.0,1.0,Kobe Bryant,47.0,8.0,5.0,Steve Blake,8.0,7.0,3.0,Metta World Peace,4.0,2.0,0.0,Victor Claver,9.0,2.0,4.0,LaMarcus Aldridge,17.0,16.0,2.0,Meyers Leonard,4.0,5.0,2.0,Will Barton,9.0,1.0,2.0,Damian Lillard,38.0,1.0,9.0,Luke Babbitt,12.0,5.0,1.0
2013-04-09,LAL vs. NOH,21201162,W,Earl Clark,0.0,3.0,5.0,Pau Gasol,22.0,11.0,4.0,Dwight Howard,19.0,6.0,4.0,Kobe Bryant,30.0,6.0,6.0,Steve Blake,7.0,5.0,6.0,Metta World Peace,4.0,0.0,1.0,Al-Farouq Aminu,4.0,4.0,1.0,Anthony Davis,18.0,14.0,2.0,Robin Lopez,10.0,3.0,0.0,Eric Gordon,22.0,3.0,3.0,Greivis Vasquez,11.0,3.0,11.0,Darius Miller,0.0,0.0,0.0
2013-04-07,LAL @ LAC,21201146,L,Kobe Bryant,25.0,7.0,10.0,Pau Gasol,12.0,13.0,8.0,Dwight Howard,25.0,4.0,2.0,Jodie Meeks,6.0,2.0,1.0,Steve Blake,8.0,6.0,2.0,Antawn Jamison,8.0,1.0,1.0,Caron Butler,14.0,3.0,2.0,Blake Griffin,24.0,12.0,5.0,DeAndre Jordan,4.0,13.0,1.0,Willie Green,7.0,3.0,2.0,Chris Paul,24.0,5.0,12.0,Jamal Crawford,20.0,3.0,1.0
2013-04-05,LAL vs. MEM,21201137,W,Kobe Bryant,24.0,5.0,9.0,Pau Gasol,19.0,9.0,3.0,Dwight Howard,9.0,10.0,2.0,Jodie Meeks,2.0,5.0,3.0,Steve Blake,6.0,4.0,4.0,Antawn Jamison,13.0,5.0,0.0,Tayshaun Prince,6.0,2.0,1.0,Zach Randolph,15.0,7.0,0.0,Marc Gasol,11.0,8.0,7.0,Tony Allen,4.0,2.0,2.0,Mike Conley,21.0,2.0,6.0,Darrell Arthur,0.0,3.0,0.0
2013-04-02,LAL vs. DAL,21201110,W,Kobe Bryant,23.0,11.0,11.0,Pau Gasol,14.0,10.0,6.0,Dwight Howard,24.0,12.0,1.0,Jodie Meeks,8.0,6.0,3.0,Steve Blake,11.0,5.0,1.0,Antawn Jamison,4.0,0.0,0.0,Shawn Marion,9.0,7.0,2.0,Dirk Nowitzki,11.0,5.0,6.0,Chris Kaman,14.0,6.0,0.0,O.J. Mayo,12.0,5.0,4.0,Mike James,0.0,2.0,4.0,Darren Collison,11.0,1.0,6.0
2013-03-30,LAL @ SAC,21201093,W,Kobe Bryant,19.0,9.0,14.0,Pau Gasol,12.0,2.0,10.0,Dwight Howard,24.0,15.0,1.0,Jodie Meeks,14.0,3.0,0.0,Steve Nash,2.0,0.0,1.0,Steve Blake,15.0,2.0,1.0,John Salmons,13.0,3.0,3.0,Jason Thompson,15.0,4.0,1.0,DeMarcus Cousins,19.0,11.0,2.0,Tyreke Evans,21.0,9.0,6.0,Isaiah Thomas,10.0,0.0,5.0,Marcus Thornton,18.0,7.0,0.0
2013-03-28,LAL @ MIL,21201071,L,Kobe Bryant,30.0,2.0,3.0,Pau Gasol,12.0,9.0,3.0,Dwight Howard,15.0,15.0,2.0,Jodie Meeks,11.0,2.0,1.0,Steve Nash,16.0,3.0,6.0,Antawn Jamison,13.0,7.0,0.0,Marquis Daniels,16.0,1.0,1.0,Ersan Ilyasova,20.0,4.0,2.0,Larry Sanders,21.0,13.0,1.0,Monta Ellis,18.0,7.0,9.0,Brandon Jennings,20.0,2.0,7.0,Ekpe Udoh,3.0,3.0,0.0
2013-03-27,LAL @ MIN,21201066,W,Kobe Bryant,31.0,3.0,7.0,Pau Gasol,17.0,9.0,3.0,Dwight Howard,25.0,16.0,0.0,Jodie Meeks,5.0,4.0,3.0,Steve Nash,16.0,0.0,8.0,Antawn Jamison,18.0,5.0,1.0,Andrei Kirilenko,11.0,2.0,3.0,Derrick Williams,15.0,6.0,0.0,Nikola Pekovic,19.0,16.0,1.0,Luke Ridnour,11.0,2.0,2.0,Ricky Rubio,13.0,3.0,7.0,Chase Budinger,14.0,9.0,1.0
2013-03-25,LAL @ GSW,21201053,L,Metta World Peace,7.0,0.0,1.0,Pau Gasol,7.0,8.0,2.0,Dwight Howard,11.0,15.0,0.0,Kobe Bryant,36.0,8.0,3.0,Steve Nash,21.0,9.0,7.0,Antawn Jamison,5.0,1.0,1.0,Harrison Barnes,10.0,5.0,0.0,David Lee,23.0,12.0,2.0,Andrew Bogut,4.0,9.0,4.0,Klay Thompson,22.0,4.0,3.0,Stephen Curry,25.0,7.0,10.0,Jarrett Jack,19.0,3.0,3.0
2013-03-22,LAL vs. WAS,21201032,L,Metta World Peace,9.0,4.0,2.0,Pau Gasol,4.0,8.0,1.0,Dwight Howard,20.0,15.0,3.0,Kobe Bryant,21.0,4.0,11.0,Steve Nash,9.0,3.0,6.0,Antawn Jamison,11.0,7.0,0.0,Martell Webster,13.0,3.0,2.0,Nene,15.0,5.0,2.0,Jason Collins,2.0,2.0,0.0,Garrett Temple,10.0,6.0,2.0,John Wall,24.0,6.0,16.0,Kevin Seraphin,12.0,5.0,1.0
2013-03-18,LAL @ PHX,21201002,L,Metta World Peace,12.0,6.0,3.0,Earl Clark,4.0,10.0,1.0,Dwight Howard,16.0,11.0,1.0,Jodie Meeks,8.0,6.0,2.0,Steve Nash,19.0,5.0,4.0,Antawn Jamison,3.0,5.0,0.0,P.J. Tucker,6.0,1.0,1.0,Markieff Morris,9.0,8.0,1.0,Jermaine O'Neal,6.0,2.0,1.0,Wesley Johnson,14.0,9.0,0.0,Goran Dragic,12.0,4.0,10.0,Hamed Haddadi,4.0,4.0,0.0
2013-03-17,LAL vs. SAC,21200992,W,Metta World Peace,22.0,0.0,4.0,Earl Clark,11.0,8.0,2.0,Dwight Howard,12.0,17.0,1.0,Jodie Meeks,6.0,0.0,0.0,Steve Nash,19.0,4.0,12.0,Antawn Jamison,27.0,9.0,1.0,John Salmons,3.0,0.0,5.0,Patrick Patterson,22.0,5.0,0.0,Jason Thompson,4.0,7.0,0.0,Tyreke Evans,13.0,5.0,7.0,Isaiah Thomas,26.0,1.0,6.0,Chuck Hayes,8.0,7.0,1.0
2013-03-15,LAL @ IND,21200971,W,Metta World Peace,19.0,7.0,3.0,Earl Clark,8.0,6.0,1.0,Dwight Howard,20.0,12.0,4.0,Kobe Bryant,0.0,1.0,2.0,Steve Nash,15.0,4.0,9.0,Antawn Jamison,17.0,7.0,0.0,Paul George,20.0,9.0,3.0,David West,8.0,8.0,3.0,Roy Hibbert,7.0,10.0,1.0,Lance Stephenson,12.0,11.0,5.0,George Hill,27.0,1.0,3.0,Ian Mahinmi,4.0,2.0,0.0
2013-03-13,LAL @ ATL,21200960,L,Metta World Peace,20.0,8.0,2.0,Earl Clark,4.0,3.0,0.0,Dwight Howard,10.0,16.0,0.0,Kobe Bryant,31.0,7.0,5.0,Steve Nash,11.0,1.0,7.0,Antawn Jamison,7.0,4.0,0.0,Anthony Tolliver,9.0,6.0,2.0,Al Horford,14.0,14.0,4.0,Johan Petro,10.0,11.0,2.0,Dahntay Jones,0.0,0.0,0.0,Devin Harris,17.0,3.0,7.0,Ivan Johnson,12.0,8.0,1.0
2013-03-12,LAL @ ORL,21200949,W,Metta World Peace,14.0,2.0,0.0,Earl Clark,6.0,4.0,0.0,Dwight Howard,39.0,16.0,2.0,Kobe Bryant,11.0,7.0,8.0,Steve Nash,11.0,0.0,2.0,Antawn Jamison,10.0,8.0,0.0,Maurice Harkless,12.0,4.0,0.0,Tobias Harris,17.0,15.0,2.0,Nikola Vucevic,6.0,11.0,3.0,Arron Afflalo,17.0,3.0,2.0,Jameer Nelson,21.0,3.0,7.0,Al Harrington,5.0,2.0,0.0
2013-03-10,LAL vs. CHI,21200935,W,Metta World Peace,12.0,7.0,0.0,Earl Clark,11.0,5.0,0.0,Dwight Howard,16.0,21.0,1.0,Kobe Bryant,19.0,7.0,9.0,Steve Nash,16.0,2.0,4.0,Jodie Meeks,10.0,4.0,1.0,Luol Deng,11.0,8.0,0.0,Carlos Boozer,12.0,10.0,1.0,Joakim Noah,18.0,17.0,3.0,Marco Belinelli,11.0,2.0,4.0,Nate Robinson,19.0,4.0,8.0,Jimmy Butler,5.0,5.0,1.0
2013-03-08,LAL vs. TOR,21200925,W,Metta World Peace,9.0,4.0,1.0,Earl Clark,2.0,2.0,2.0,Dwight Howard,24.0,13.0,1.0,Kobe Bryant,41.0,6.0,12.0,Steve Nash,22.0,4.0,2.0,Antawn Jamison,9.0,8.0,0.0,Rudy Gay,17.0,7.0,4.0,Andrea Bargnani,2.0,2.0,0.0,Jonas Valanciunas,12.0,6.0,0.0,DeMar DeRozan,28.0,5.0,5.0,Kyle Lowry,15.0,4.0,10.0,Amir Johnson,8.0,2.0,1.0
2013-03-06,LAL @ NOH,21200906,W,Metta World Peace,11.0,0.0,0.0,Earl Clark,5.0,2.0,3.0,Dwight Howard,20.0,15.0,0.0,Kobe Bryant,42.0,7.0,12.0,Steve Nash,5.0,4.0,1.0,Antawn Jamison,6.0,3.0,2.0,Al-Farouq Aminu,12.0,16.0,1.0,Anthony Davis,13.0,6.0,1.0,Robin Lopez,13.0,11.0,0.0,Eric Gordon,18.0,5.0,5.0,Greivis Vasquez,15.0,5.0,12.0,Ryan Anderson,14.0,6.0,4.0
2013-03-05,LAL @ OKC,21200897,L,Metta World Peace,16.0,3.0,1.0,Earl Clark,13.0,11.0,1.0,Dwight Howard,6.0,16.0,0.0,Kobe Bryant,30.0,3.0,2.0,Steve Nash,20.0,4.0,4.0,Jodie Meeks,7.0,1.0,0.0,Kevin Durant,26.0,9.0,5.0,Serge Ibaka,13.0,6.0,0.0,Kendrick Perkins,2.0,5.0,0.0,Thabo Sefolosha,5.0,1.0,1.0,Russell Westbrook,37.0,10.0,5.0,Nick Collison,6.0,4.0,1.0
2013-03-03,LAL vs. ATL,21200888,W,Metta World Peace,13.0,3.0,1.0,Earl Clark,7.0,7.0,1.0,Dwight Howard,11.0,15.0,0.0,Kobe Bryant,34.0,6.0,4.0,Steve Nash,15.0,2.0,10.0,Antawn Jamison,10.0,8.0,0.0,Josh Smith,19.0,7.0,7.0,Al Horford,24.0,5.0,3.0,Zaza Pachulia,2.0,2.0,4.0,DeShawn Stevenson,4.0,4.0,2.0,Jeff Teague,8.0,0.0,5.0,Johan Petro,6.0,8.0,1.0
2013-02-28,LAL vs. MIN,21200863,W,Metta World Peace,6.0,4.0,2.0,Earl Clark,4.0,4.0,4.0,Dwight Howard,11.0,13.0,1.0,Kobe Bryant,33.0,5.0,5.0,Steve Nash,10.0,0.0,7.0,Antawn Jamison,17.0,8.0,0.0,Dante Cunningham,5.0,3.0,0.0,Derrick Williams,15.0,8.0,1.0,Nikola Pekovic,8.0,3.0,0.0,Luke Ridnour,19.0,1.0,4.0,Ricky Rubio,13.0,8.0,13.0,Alexey Shved,5.0,1.0,1.0
2013-02-25,LAL @ DEN,21200841,L,Metta World Peace,15.0,2.0,0.0,Earl Clark,8.0,1.0,0.0,Dwight Howard,15.0,14.0,1.0,Kobe Bryant,29.0,6.0,9.0,Steve Nash,16.0,3.0,5.0,Antawn Jamison,14.0,3.0,1.0,Wilson Chandler,23.0,4.0,1.0,Kenneth Faried,12.0,10.0,0.0,Kosta Koufos,8.0,5.0,0.0,Andre Iguodala,14.0,4.0,12.0,Ty Lawson,22.0,4.0,8.0,Corey Brewer,16.0,2.0,3.0
2013-02-24,LAL @ DAL,21200830,W,Metta World Peace,1.0,2.0,1.0,Earl Clark,6.0,6.0,2.0,Dwight Howard,9.0,13.0,1.0,Kobe Bryant,38.0,12.0,7.0,Steve Nash,20.0,2.0,4.0,Antawn Jamison,13.0,5.0,0.0,Shawn Marion,6.0,8.0,2.0,Dirk Nowitzki,30.0,13.0,1.0,Bernard James,0.0,0.0,0.0,O.J. Mayo,8.0,3.0,2.0,Darren Collison,7.0,1.0,4.0,Elton Brand,14.0,8.0,2.0
2013-02-22,LAL vs. POR,21200821,W,Metta World Peace,11.0,6.0,2.0,Earl Clark,11.0,5.0,0.0,Dwight Howard,19.0,16.0,2.0,Kobe Bryant,40.0,7.0,4.0,Steve Nash,4.0,5.0,6.0,Antawn Jamison,16.0,6.0,0.0,Nicolas Batum,22.0,8.0,4.0,LaMarcus Aldridge,15.0,6.0,3.0,JJ Hickson,22.0,11.0,2.0,Wesley Matthews,15.0,2.0,8.0,Damian Lillard,19.0,3.0,7.0,Sasha Pavlovic,0.0,1.0,0.0
2013-02-20,LAL vs. BOS,21200807,W,Metta World Peace,12.0,4.0,3.0,Earl Clark,14.0,16.0,0.0,Dwight Howard,24.0,12.0,1.0,Kobe Bryant,16.0,4.0,7.0,Steve Nash,14.0,4.0,7.0,Antawn Jamison,15.0,5.0,0.0,Paul Pierce,26.0,4.0,5.0,Brandon Bass,6.0,2.0,2.0,Kevin Garnett,12.0,4.0,2.0,Courtney Lee,20.0,4.0,2.0,Avery Bradley,6.0,4.0,4.0,Jeff Green,15.0,7.0,4.0
2013-02-14,LAL vs. LAC,21200788,L,Metta World Peace,11.0,4.0,2.0,Earl Clark,4.0,7.0,3.0,Dwight Howard,18.0,8.0,0.0,Kobe Bryant,20.0,5.0,11.0,Steve Nash,7.0,1.0,5.0,Antawn Jamison,17.0,4.0,1.0,Caron Butler,13.0,8.0,1.0,Blake Griffin,22.0,10.0,2.0,DeAndre Jordan,11.0,12.0,0.0,Chauncey Billups,21.0,3.0,3.0,Chris Paul,24.0,1.0,13.0,Jamal Crawford,8.0,3.0,2.0
2013-02-12,LAL vs. PHX,21200773,W,Metta World Peace,17.0,8.0,1.0,Earl Clark,11.0,4.0,1.0,Dwight Howard,19.0,18.0,0.0,Kobe Bryant,4.0,5.0,9.0,Steve Nash,10.0,1.0,8.0,Antawn Jamison,19.0,10.0,1.0,P.J. Tucker,13.0,4.0,5.0,Luis Scola,15.0,11.0,3.0,Marcin Gortat,4.0,7.0,1.0,Jared Dudley,10.0,5.0,2.0,Goran Dragic,7.0,1.0,6.0,Jermaine O'Neal,12.0,13.0,4.0
2013-02-10,LAL @ MIA,21200753,L,Metta World Peace,9.0,0.0,1.0,Earl Clark,18.0,9.0,1.0,Dwight Howard,15.0,9.0,1.0,Kobe Bryant,28.0,6.0,9.0,Steve Nash,15.0,2.0,2.0,Antawn Jamison,3.0,2.0,1.0,LeBron James,32.0,7.0,4.0,Udonis Haslem,2.0,5.0,0.0,Chris Bosh,12.0,11.0,1.0,Dwyane Wade,30.0,2.0,5.0,Mario Chalmers,13.0,4.0,3.0,Shane Battier,9.0,2.0,2.0
2013-02-08,LAL @ CHA,21200736,W,Metta World Peace,11.0,5.0,1.0,Earl Clark,17.0,10.0,0.0,Dwight Howard,12.0,11.0,1.0,Kobe Bryant,20.0,7.0,8.0,Steve Nash,17.0,2.0,7.0,Antawn Jamison,9.0,5.0,0.0,Michael Kidd-Gilchrist,4.0,10.0,2.0,Byron Mullens,20.0,12.0,1.0,Bismack Biyombo,8.0,10.0,2.0,Gerald Henderson,20.0,10.0,3.0,Kemba Walker,18.0,1.0,8.0,Ramon Sessions,12.0,2.0,7.0
2013-02-07,LAL @ BOS,21200733,L,Metta World Peace,5.0,5.0,1.0,Earl Clark,5.0,7.0,1.0,Dwight Howard,9.0,9.0,1.0,Kobe Bryant,27.0,7.0,0.0,Steve Nash,9.0,1.0,5.0,Antawn Jamison,11.0,2.0,1.0,Paul Pierce,24.0,7.0,6.0,Brandon Bass,8.0,4.0,1.0,Kevin Garnett,15.0,5.0,4.0,Avery Bradley,10.0,5.0,3.0,Courtney Lee,13.0,5.0,3.0,Jason Collins,2.0,1.0,1.0
2013-02-05,LAL @ BKN,21200716,W,Antawn Jamison,9.0,8.0,1.0,Earl Clark,14.0,12.0,0.0,Pau Gasol,15.0,4.0,2.0,Kobe Bryant,21.0,8.0,4.0,Steve Nash,17.0,4.0,8.0,Steve Blake,7.0,2.0,2.0,Gerald Wallace,9.0,3.0,4.0,Reggie Evans,4.0,11.0,0.0,Brook Lopez,30.0,11.0,0.0,Joe Johnson,11.0,6.0,5.0,Deron Williams,15.0,5.0,6.0,Kris Humphries,4.0,9.0,0.0
2013-02-03,LAL @ DET,21200706,W,Metta World Peace,8.0,9.0,2.0,Earl Clark,17.0,10.0,1.0,Pau Gasol,23.0,10.0,3.0,Kobe Bryant,18.0,3.0,5.0,Steve Nash,11.0,5.0,10.0,Antawn Jamison,10.0,4.0,1.0,Kyle Singler,11.0,6.0,1.0,Jason Maxiell,8.0,5.0,0.0,Greg Monroe,20.0,12.0,2.0,Rodney Stuckey,6.0,0.0,5.0,Brandon Knight,10.0,5.0,7.0,Jonas Jerebko,5.0,4.0,0.0
2013-02-01,LAL @ MIN,21200695,W,Metta World Peace,6.0,7.0,4.0,Earl Clark,13.0,10.0,1.0,Pau Gasol,22.0,12.0,2.0,Kobe Bryant,17.0,12.0,8.0,Steve Nash,17.0,7.0,7.0,Steve Blake,10.0,2.0,3.0,Andrei Kirilenko,12.0,0.0,3.0,Derrick Williams,15.0,9.0,0.0,Nikola Pekovic,14.0,9.0,0.0,Luke Ridnour,4.0,0.0,2.0,Ricky Rubio,9.0,4.0,7.0,Alexey Shved,18.0,4.0,6.0
2013-01-30,LAL @ PHX,21200681,L,Metta World Peace,15.0,5.0,0.0,Earl Clark,5.0,8.0,2.0,Dwight Howard,9.0,14.0,1.0,Kobe Bryant,17.0,5.0,9.0,Steve Nash,11.0,4.0,2.0,Pau Gasol,14.0,5.0,2.0,P.J. Tucker,6.0,2.0,4.0,Luis Scola,12.0,4.0,0.0,Marcin Gortat,14.0,12.0,3.0,Jared Dudley,11.0,4.0,1.0,Goran Dragic,11.0,2.0,8.0,Michael Beasley,27.0,6.0,1.0
2013-01-29,LAL vs. NOH,21200669,W,Metta World Peace,3.0,4.0,1.0,Earl Clark,20.0,12.0,4.0,Dwight Howard,24.0,4.0,2.0,Kobe Bryant,14.0,8.0,11.0,Steve Nash,12.0,4.0,5.0,Pau Gasol,7.0,7.0,7.0,Al-Farouq Aminu,0.0,2.0,0.0,Anthony Davis,18.0,3.0,0.0,Robin Lopez,16.0,9.0,2.0,Eric Gordon,25.0,2.0,2.0,Greivis Vasquez,15.0,5.0,15.0,Ryan Anderson,16.0,6.0,0.0
2013-01-27,LAL vs. OKC,21200653,W,Metta World Peace,15.0,10.0,3.0,Earl Clark,11.0,4.0,0.0,Dwight Howard,8.0,10.0,1.0,Kobe Bryant,21.0,9.0,14.0,Steve Nash,17.0,2.0,5.0,Pau Gasol,16.0,4.0,4.0,Kevin Durant,35.0,2.0,4.0,Serge Ibaka,10.0,6.0,0.0,Kendrick Perkins,10.0,6.0,3.0,Thabo Sefolosha,7.0,5.0,1.0,Russell Westbrook,17.0,9.0,13.0,Kevin Martin,9.0,3.0,0.0
2013-01-25,LAL vs. UTA,21200641,W,Metta World Peace,17.0,5.0,0.0,Earl Clark,7.0,6.0,0.0,Dwight Howard,17.0,13.0,1.0,Kobe Bryant,14.0,9.0,14.0,Steve Nash,15.0,0.0,2.0,Pau Gasol,15.0,7.0,3.0,Marvin Williams,7.0,1.0,1.0,Paul Millsap,10.0,6.0,0.0,Al Jefferson,12.0,7.0,0.0,Randy Foye,10.0,0.0,3.0,Jamaal Tinsley,6.0,3.0,6.0,Gordon Hayward,13.0,2.0,2.0
2013-01-23,LAL @ MEM,21200621,L,Metta World Peace,15.0,3.0,1.0,Earl Clark,11.0,9.0,0.0,Dwight Howard,2.0,2.0,0.0,Kobe Bryant,29.0,3.0,3.0,Steve Nash,7.0,3.0,8.0,Pau Gasol,13.0,8.0,1.0,Rudy Gay,12.0,11.0,2.0,Zach Randolph,12.0,10.0,2.0,Marc Gasol,8.0,7.0,4.0,Tony Allen,12.0,5.0,1.0,Mike Conley,19.0,3.0,6.0,Hamed Haddadi,0.0,2.0,1.0
2013-01-21,LAL @ CHI,21200612,L,Metta World Peace,12.0,8.0,1.0,Earl Clark,12.0,8.0,0.0,Dwight Howard,8.0,9.0,0.0,Kobe Bryant,16.0,4.0,5.0,Steve Nash,18.0,4.0,6.0,Antawn Jamison,2.0,3.0,0.0,Jimmy Butler,10.0,8.0,4.0,Carlos Boozer,14.0,6.0,2.0,Joakim Noah,6.0,13.0,3.0,Richard Hamilton,13.0,1.0,4.0,Kirk Hinrich,22.0,7.0,8.0,Nate Robinson,11.0,0.0,2.0
2013-01-20,LAL @ TOR,21200601,L,Metta World Peace,9.0,3.0,0.0,Pau Gasol,25.0,5.0,2.0,Dwight Howard,5.0,2.0,1.0,Kobe Bryant,26.0,4.0,5.0,Steve Nash,16.0,1.0,9.0,Earl Clark,14.0,14.0,2.0,Landry Fields,18.0,10.0,0.0,Ed Davis,18.0,8.0,0.0,Aaron Gray,5.0,2.0,1.0,DeMar DeRozan,8.0,3.0,3.0,Jose Calderon,22.0,2.0,9.0,Alan Anderson,14.0,2.0,8.0
2013-01-17,LAL vs. MIA,21200583,L,Metta World Peace,16.0,3.0,3.0,Earl Clark,6.0,7.0,2.0,Dwight Howard,13.0,16.0,2.0,Kobe Bryant,22.0,4.0,1.0,Steve Nash,9.0,1.0,7.0,Antawn Jamison,12.0,6.0,2.0,LeBron James,39.0,7.0,8.0,Udonis Haslem,4.0,7.0,0.0,Chris Bosh,7.0,6.0,2.0,Dwyane Wade,27.0,4.0,5.0,Mario Chalmers,4.0,1.0,3.0,Joel Anthony,1.0,4.0,1.0
2013-01-15,LAL vs. MIL,21200569,W,Metta World Peace,12.0,6.0,3.0,Earl Clark,6.0,9.0,4.0,Dwight Howard,31.0,16.0,0.0,Kobe Bryant,31.0,2.0,6.0,Steve Nash,8.0,2.0,11.0,Antawn Jamison,10.0,8.0,3.0,Luc Mbah a Moute,8.0,5.0,0.0,Ersan Ilyasova,6.0,7.0,0.0,Larry Sanders,6.0,11.0,2.0,Monta Ellis,17.0,6.0,4.0,Brandon Jennings,12.0,1.0,1.0,Ekpe Udoh,0.0,4.0,0.0
2013-01-13,LAL vs. CLE,21200555,W,Metta World Peace,8.0,4.0,1.0,Earl Clark,13.0,9.0,4.0,Dwight Howard,22.0,14.0,2.0,Kobe Bryant,23.0,2.0,6.0,Steve Nash,10.0,3.0,9.0,Antawn Jamison,16.0,4.0,1.0,Alonzo Gee,14.0,4.0,1.0,Tristan Thompson,10.0,8.0,2.0,Tyler Zeller,6.0,5.0,0.0,CJ Miles,5.0,1.0,0.0,Kyrie Irving,15.0,2.0,7.0,Luke Walton,5.0,5.0,3.0
2013-01-11,LAL vs. OKC,21200539,L,Metta World Peace,12.0,3.0,2.0,Earl Clark,10.0,10.0,3.0,Robert Sacre,6.0,4.0,0.0,Kobe Bryant,28.0,4.0,3.0,Steve Nash,7.0,4.0,7.0,Antawn Jamison,19.0,10.0,2.0,Kevin Durant,42.0,8.0,5.0,Serge Ibaka,6.0,7.0,0.0,Kendrick Perkins,6.0,9.0,2.0,Thabo Sefolosha,9.0,5.0,3.0,Russell Westbrook,27.0,7.0,10.0,Kevin Martin,15.0,3.0,1.0
2013-01-09,LAL @ SAS,21200522,L,Kobe Bryant,27.0,4.0,5.0,Metta World Peace,23.0,8.0,0.0,Robert Sacre,4.0,2.0,1.0,Darius Morris,2.0,2.0,0.0,Steve Nash,14.0,3.0,9.0,Antawn Jamison,8.0,8.0,3.0,Kawhi Leonard,11.0,3.0,2.0,Tim Duncan,8.0,7.0,5.0,Tiago Splitter,14.0,14.0,0.0,Danny Green,6.0,4.0,2.0,Tony Parker,24.0,3.0,6.0,Boris Diaw,0.0,7.0,5.0
2013-01-08,LAL @ HOU,21200514,L,Kobe Bryant,20.0,5.0,7.0,Metta World Peace,24.0,6.0,0.0,Robert Sacre,10.0,3.0,1.0,Darius Morris,12.0,2.0,2.0,Steve Nash,16.0,5.0,10.0,Antawn Jamison,7.0,2.0,0.0,Chandler Parsons,20.0,5.0,3.0,Marcus Morris Sr.,9.0,2.0,1.0,Omer Asik,2.0,5.0,1.0,James Harden,31.0,6.0,9.0,Jeremy Lin,19.0,6.0,5.0,Toney Douglas,11.0,5.0,3.0
2013-01-06,LAL vs. DEN,21200503,L,Metta World Peace,16.0,4.0,0.0,Pau Gasol,11.0,5.0,3.0,Dwight Howard,14.0,26.0,0.0,Kobe Bryant,29.0,5.0,7.0,Steve Nash,10.0,3.0,13.0,Antawn Jamison,2.0,0.0,0.0,Danilo Gallinari,20.0,6.0,2.0,Kenneth Faried,6.0,6.0,3.0,Kosta Koufos,7.0,7.0,0.0,Andre Iguodala,15.0,6.0,7.0,Ty Lawson,21.0,2.0,10.0,Corey Brewer,14.0,6.0,1.0
2013-01-04,LAL @ LAC,21200488,L,Metta World Peace,2.0,5.0,2.0,Pau Gasol,2.0,4.0,2.0,Dwight Howard,21.0,15.0,0.0,Kobe Bryant,38.0,0.0,3.0,Steve Nash,12.0,1.0,10.0,Antawn Jamison,0.0,1.0,0.0,Caron Butler,5.0,4.0,1.0,Blake Griffin,24.0,5.0,2.0,DeAndre Jordan,8.0,9.0,0.0,Willie Green,10.0,2.0,3.0,Chris Paul,30.0,6.0,13.0,Lamar Odom,9.0,6.0,2.0
2013-01-01,LAL vs. PHI,21200463,L,Kobe Bryant,36.0,6.0,0.0,Pau Gasol,11.0,9.0,4.0,Dwight Howard,7.0,14.0,0.0,Darius Morris,3.0,1.0,1.0,Steve Nash,12.0,3.0,10.0,Metta World Peace,13.0,9.0,1.0,Evan Turner,22.0,13.0,5.0,Thaddeus Young,12.0,5.0,2.0,Lavoy Allen,10.0,6.0,0.0,Jason Richardson,9.0,2.0,3.0,Jrue Holiday,26.0,2.0,10.0,Kwame Brown,0.0,6.0,0.0
